views,likes,comments,category,channel,trending
3624638,209164,19267,Gaming,Channel_18,1
2718892,67700,14133,Music,Channel_63,0
88593,11240,28571,Music,Channel_5,0
692252,136984,26991,Gaming,Channel_31,1
903473,27060,11579,Gaming,Channel_16,0
127202,205668,49741,Gaming,Channel_66,0
2175758,76703,33355,Music,Channel_9,0
3270497,19585,19003,News,Channel_2,0
119542,190022,21871,Sports,Channel_37,0
1418158,277116,6223,Sports,Channel_84,1
1836932,231908,14197,Sports,Channel_59,0
2673762,256561,9387,Education,Channel_81,1
1644906,248445,37121,Music,Channel_58,0
3717434,247953,26902,News,Channel_89,1
456433,90398,14839,Sports,Channel_83,0
4820291,227302,35373,Gaming,Channel_8,1
91140,77342,35306,News,Channel_52,0
1516554,184576,13896,Education,Channel_75,0
1585645,112676,41525,Music,Channel_77,0
1448307,127058,16198,Music,Channel_77,0
3747962,262082,34524,Gaming,Channel_73,1
3231786,111274,28651,Sports,Channel_69,1
4677103,161123,32636,Music,Channel_82,1
3452001,272869,34128,News,Channel_52,1
3417403,168157,27144,Gaming,Channel_78,1
1799594,195669,18757,Music,Channel_34,1
3622420,21144,33963,Music,Channel_86,1
2390127,246267,18515,Gaming,Channel_48,0
3944439,69133,40777,News,Channel_97,1
1896618,176235,22027,Music,Channel_24,1
4641239,133495,13792,Music,Channel_93,1
2878448,221656,15777,News,Channel_13,1
1252661,153637,19794,Music,Channel_50,0
3465524,200075,32544,Gaming,Channel_91,1
1115100,66696,18751,Gaming,Channel_65,0
1510390,32274,31023,Sports,Channel_71,1
2008878,236840,19727,Education,Channel_4,1
4713037,185441,47793,Sports,Channel_64,1
316617,229404,23665,Music,Channel_74,0
1805053,140890,31126,Gaming,Channel_99,0
1094015,52340,19481,News,Channel_39,0
4471756,114682,25836,Sports,Channel_63,1
92563,39232,34101,Sports,Channel_58,0
2849768,57765,23549,Sports,Channel_16,1
1346801,271087,45604,Music,Channel_91,1
2828754,174821,3336,Gaming,Channel_84,0
1583701,178820,8157,Gaming,Channel_62,0
4954799,105147,36155,Sports,Channel_10,0
1691992,215626,37481,Sports,Channel_62,0
4363200,99261,31567,Sports,Channel_33,1
1018497,146462,37869,Music,Channel_71,1
3860949,280366,2431,Music,Channel_42,0
4225367,290328,33784,Music,Channel_44,1
3740469,137176,17025,Sports,Channel_46,1
255371,104659,20446,News,Channel_86,0
3084128,51329,8507,Gaming,Channel_81,0
2200318,177810,33208,Sports,Channel_73,0
3095510,87856,17522,Education,Channel_74,0
1163180,170382,47402,Gaming,Channel_100,0
421888,54818,25490,Education,Channel_95,0
1364133,211187,38011,Gaming,Channel_31,0
191285,42626,35071,News,Channel_5,1
3197699,234825,47754,News,Channel_18,1
2518649,156369,30413,Music,Channel_6,0
2212130,165053,45102,Gaming,Channel_50,1
1208739,56162,14040,News,Channel_28,0
2202016,42361,38718,News,Channel_24,0
3129411,191122,7046,Gaming,Channel_69,1
4589599,227987,39374,Sports,Channel_28,1
2717826,219641,36189,News,Channel_58,1
1489543,60626,46202,Sports,Channel_67,1
2703303,242503,18462,Gaming,Channel_18,1
2438587,154979,38871,Gaming,Channel_4,1
3153963,285164,20534,Gaming,Channel_49,1
1112288,121832,34968,Gaming,Channel_32,0
3299273,151196,20935,Music,Channel_96,0
1772503,281204,40995,Education,Channel_83,1
4321153,246319,9009,Music,Channel_93,1
4450797,283279,46989,Gaming,Channel_97,1
605111,175928,46876,Music,Channel_66,0
1153791,257166,1946,Sports,Channel_58,0
3912087,88126,36724,Gaming,Channel_11,0
2444869,119243,45311,News,Channel_97,1
748948,13879,40483,Sports,Channel_65,1
2560244,62177,3325,Gaming,Channel_17,1
832635,187229,8699,News,Channel_80,0
1468217,243768,3745,Music,Channel_66,0
2745686,143204,45076,News,Channel_4,0
3231545,174909,44837,Music,Channel_32,0
232414,144417,30794,Gaming,Channel_71,0
4452116,251546,24544,Music,Channel_29,1
2064729,21687,21198,News,Channel_61,1
2403110,125672,13489,Sports,Channel_60,1
1644083,76804,46116,Sports,Channel_73,0
2016726,75685,22474,News,Channel_58,0
3403862,40513,18420,News,Channel_99,1
1411808,281668,2677,Education,Channel_53,1
4182430,56206,34512,Gaming,Channel_5,1
22650,181201,11175,Gaming,Channel_61,1
1405962,83334,43318,Sports,Channel_21,0
3024846,141029,42191,Sports,Channel_58,0
1874204,163714,1177,Music,Channel_81,0
2914293,150434,761,Sports,Channel_14,1
2340189,285807,37546,Gaming,Channel_96,0
207251,198197,6458,Sports,Channel_79,0
3845328,43765,20110,Sports,Channel_85,0
4071101,98364,42503,Music,Channel_54,1
4514207,178820,28253,Music,Channel_78,0
1417693,199405,18317,Music,Channel_41,0
895801,244975,28433,News,Channel_16,0
1725854,277993,7179,Sports,Channel_51,0
383811,2165,14849,News,Channel_1,0
4696995,54522,4444,News,Channel_40,1
1009314,126051,2964,Gaming,Channel_18,1
4409608,288344,41990,Gaming,Channel_34,1
2494330,273082,12811,Gaming,Channel_90,1
1718787,74144,10067,Sports,Channel_61,1
4397208,109885,39992,Sports,Channel_100,0
712716,217199,10472,Education,Channel_21,0
2768257,124274,15126,Music,Channel_1,0
2836623,180056,3101,Music,Channel_27,1
1700660,179825,26990,Sports,Channel_51,1
346430,201117,36665,News,Channel_11,0
829411,56331,3678,Music,Channel_14,0
1858845,109408,34611,Gaming,Channel_92,1
2506365,52424,30729,News,Channel_55,1
1940983,248759,29035,Sports,Channel_27,1
848405,291846,15958,Sports,Channel_22,0
2292947,286239,24250,News,Channel_21,1
234462,285079,7083,Music,Channel_24,1
2987068,267769,21756,Music,Channel_19,1
1969921,299237,1466,Music,Channel_24,0
3402447,9615,49887,Gaming,Channel_26,1
2651196,19202,339,News,Channel_25,0
3789264,228474,44547,Sports,Channel_45,1
3701357,68392,21103,News,Channel_29,0
411226,99243,17088,News,Channel_74,0
1765694,52253,3724,Sports,Channel_11,0
1808254,138631,40957,Music,Channel_24,1
4852039,52504,21643,Gaming,Channel_24,1
1673349,219055,26044,News,Channel_12,0
132562,286112,10334,Gaming,Channel_7,0
1053305,220861,33320,Sports,Channel_40,0
4453664,107970,36259,Gaming,Channel_81,1
3168126,102488,789,News,Channel_99,1
2394946,5843,33941,Music,Channel_70,0
4823481,248063,552,Gaming,Channel_76,1
3412031,99351,19806,Sports,Channel_79,1
361306,202860,36979,Music,Channel_96,0
2725274,94250,8823,Music,Channel_23,1
1595502,208939,31980,Gaming,Channel_71,0
3934233,170012,49421,Gaming,Channel_38,0
1489303,163489,860,Gaming,Channel_31,0
519490,266227,290,Education,Channel_29,0
2074946,279821,42417,Sports,Channel_44,0
2561244,6742,14344,News,Channel_28,0
4230228,3497,5870,News,Channel_76,1
1262368,231570,33397,Education,Channel_91,0
1904124,257753,39775,Sports,Channel_68,0
2793537,85117,16186,Education,Channel_21,0
3148887,107731,38711,Music,Channel_9,1
4665496,276935,49626,Gaming,Channel_49,1
1588542,8479,32265,News,Channel_98,0
3863163,255948,21016,Gaming,Channel_37,0
4857436,212820,4080,Music,Channel_21,0
1641027,282082,12972,Music,Channel_60,0
2827267,207603,1760,Music,Channel_23,1
155536,70697,11274,News,Channel_88,1
4770729,163341,37476,News,Channel_10,0
4618752,256807,23304,Education,Channel_70,1
2946081,86294,12166,Sports,Channel_21,1
2599385,85237,3398,Music,Channel_29,0
625773,97566,30625,Music,Channel_59,0
2018528,43570,47698,Music,Channel_40,1
1679332,289410,10515,Gaming,Channel_21,0
1003021,6135,14705,Gaming,Channel_86,0
2186132,4380,36329,Education,Channel_99,0
1419314,4848,10607,Sports,Channel_63,0
3623541,114489,30006,Music,Channel_46,0
4984617,57439,13018,Music,Channel_5,1
293007,242077,9816,News,Channel_15,1
2496990,43209,20494,Education,Channel_83,0
4065610,77102,21237,Music,Channel_80,1
1525960,164904,6831,Music,Channel_40,1
2929785,224595,40963,Gaming,Channel_87,1
1370971,282267,30541,Gaming,Channel_4,1
4792164,194676,3447,Music,Channel_85,1
1613119,96112,46448,Gaming,Channel_24,1
388773,264823,5584,Music,Channel_42,1
4217803,180509,27156,Education,Channel_26,1
627840,144020,36559,Music,Channel_66,0
4640148,195657,21465,Music,Channel_8,1
1635224,79747,42120,Sports,Channel_73,0
1447395,24416,17217,Music,Channel_66,0
2584677,227904,47466,News,Channel_78,1
4060626,12883,10190,Gaming,Channel_20,0
872905,125822,5335,Sports,Channel_66,0
144704,23471,6260,Gaming,Channel_68,1
66756,13458,25778,Sports,Channel_99,1
1368064,15208,15605,Music,Channel_55,0
3547293,73168,18559,Education,Channel_78,0
4004314,225085,42341,Gaming,Channel_85,0
4715386,166043,20557,Music,Channel_79,1
2397640,174089,35556,Sports,Channel_39,1
3279262,65480,43781,News,Channel_50,1
1926464,183338,45137,Music,Channel_20,1
1917796,20749,24917,News,Channel_70,0
1287188,26557,25937,News,Channel_28,0
434797,94482,31538,Music,Channel_43,0
3086945,106897,6721,Music,Channel_66,0
4169773,182513,20575,Gaming,Channel_28,1
801607,209493,7312,Sports,Channel_98,1
1785094,272840,47680,Music,Channel_78,1
2145797,148618,4616,Gaming,Channel_73,0
240608,296216,33763,Gaming,Channel_23,0
4742875,293807,33124,Music,Channel_35,1
3663097,21683,24761,Gaming,Channel_22,0
350115,141449,1693,Gaming,Channel_5,0
4025919,19639,2590,Sports,Channel_60,1
4298084,120766,30870,Sports,Channel_41,0
818166,111651,9534,Gaming,Channel_29,0
3147243,287217,7921,Music,Channel_35,1
4043942,281476,1691,Sports,Channel_98,0
854159,215628,42042,Gaming,Channel_68,0
3899888,274847,2904,News,Channel_45,1
896596,140323,44155,News,Channel_9,0
2432129,274805,44377,News,Channel_51,1
4778347,157048,39705,Music,Channel_14,1
1601720,271429,30956,Sports,Channel_69,1
2606327,45616,18764,News,Channel_56,0
3220598,1668,8208,Gaming,Channel_91,0
3283808,225581,15783,Gaming,Channel_11,1
1970412,72478,8515,Sports,Channel_30,1
591611,170809,2070,Education,Channel_39,0
4627510,149283,17314,Music,Channel_98,0
3943033,41160,45514,Music,Channel_24,1
4933206,246230,13771,Sports,Channel_80,1
429556,277153,31240,Music,Channel_58,1
3676049,251785,45612,News,Channel_30,1
481350,268530,17828,Music,Channel_24,0
497232,265630,44996,Music,Channel_67,0
3635183,248475,24978,Music,Channel_29,1
1688023,209076,20936,Gaming,Channel_42,0
2629973,98341,26082,Gaming,Channel_76,0
2047719,11174,17905,Gaming,Channel_62,1
3872240,199642,3098,Music,Channel_27,0
3913669,160641,27020,News,Channel_29,1
1427548,197882,18952,Music,Channel_66,1
3992818,140129,10985,Sports,Channel_57,1
3780044,203205,8283,Gaming,Channel_61,1
2025611,134952,46323,Sports,Channel_29,1
251231,34104,37708,Music,Channel_57,0
1062516,140299,4762,Sports,Channel_73,0
4575475,66151,34521,Music,Channel_55,0
4736524,153425,5054,Sports,Channel_44,0
3373105,128317,13276,Sports,Channel_28,0
979935,181904,5781,Sports,Channel_37,0
1031451,161111,16471,Education,Channel_23,1
2131118,79033,18025,News,Channel_77,0
421993,170124,35730,Gaming,Channel_69,0
3402461,87611,5413,Gaming,Channel_96,0
2261791,84869,7420,Gaming,Channel_92,1
247331,90943,41510,Sports,Channel_58,0
3032830,45967,43406,Music,Channel_79,0
4385575,45399,39678,News,Channel_88,1
4602318,160797,26527,Sports,Channel_32,0
4081790,170198,43250,Music,Channel_85,1
2797749,17590,12029,Sports,Channel_69,0
3867585,259083,41583,Gaming,Channel_36,1
2753690,223090,36525,Education,Channel_92,1
1004510,269238,37564,Sports,Channel_32,1
4212422,82465,36060,News,Channel_59,1
1072192,253307,3832,Gaming,Channel_60,1
3416473,143051,2611,Sports,Channel_87,1
1861371,279487,8353,Music,Channel_80,1
4198099,229929,43042,Music,Channel_74,1
3511764,36678,27589,Gaming,Channel_93,1
1572480,274099,40996,Music,Channel_27,0
3411956,102538,25421,Sports,Channel_99,0
1931873,46536,11068,Sports,Channel_24,1
3616590,47727,3346,Gaming,Channel_87,0
4982467,232252,36822,Education,Channel_67,1
2361901,215248,48760,Sports,Channel_36,1
3190858,237654,4200,Education,Channel_14,0
2953053,209431,47259,Music,Channel_68,1
3292987,135683,8527,Music,Channel_44,0
4614311,275084,47013,Education,Channel_48,1
4418338,4343,10535,News,Channel_32,0
4104099,202017,17944,Music,Channel_84,1
791671,120394,40290,Sports,Channel_17,1
4508863,17849,45941,Gaming,Channel_93,1
4264272,20205,4164,Gaming,Channel_57,1
4689195,89239,30022,Gaming,Channel_39,1
585718,112275,12438,News,Channel_32,0
2195358,260785,23104,Gaming,Channel_68,1
1809566,171936,4852,News,Channel_88,1
2505973,198472,6713,News,Channel_2,1
4053579,293712,3183,Gaming,Channel_78,1
770565,265139,31354,Sports,Channel_42,1
3697944,43595,8032,Music,Channel_38,1
3885175,215896,14275,Sports,Channel_55,1
2118191,34032,18793,News,Channel_55,0
1610425,18075,37066,Music,Channel_34,0
2304707,128155,18918,Music,Channel_46,1
1540663,199943,5599,Music,Channel_43,1
999899,227401,32771,Music,Channel_2,0
2099729,265297,13440,Gaming,Channel_36,0
4303096,232423,11289,Music,Channel_70,1
1821844,162382,43808,Music,Channel_36,0
952302,291050,46032,Gaming,Channel_22,1
4206089,247551,49178,Gaming,Channel_69,1
1121803,234061,5161,Music,Channel_38,0
906112,39926,964,Music,Channel_54,1
3736447,61340,15942,Education,Channel_22,0
3865860,269705,49223,Sports,Channel_75,1
151653,187504,38369,Education,Channel_31,0
4458910,123556,14184,Music,Channel_53,1
2489144,63421,2947,Music,Channel_93,1
3484978,240519,43275,Music,Channel_59,1
3457537,73195,44857,Music,Channel_97,1
3489882,131970,6238,Gaming,Channel_86,1
387213,127584,13156,Education,Channel_49,1
2497589,188217,2411,Education,Channel_27,1
417690,29434,15674,Gaming,Channel_72,0
1164951,41569,8308,Gaming,Channel_57,0
2997244,248300,43171,Gaming,Channel_6,1
4347421,273229,2924,Gaming,Channel_46,1
878751,179054,35605,Music,Channel_25,0
923426,272104,576,Sports,Channel_98,0
679066,136495,14641,News,Channel_9,1
1878779,39315,8963,Gaming,Channel_64,0
1626199,265723,24291,Gaming,Channel_100,0
1802951,66788,41159,Gaming,Channel_31,1
53949,292239,32728,Sports,Channel_19,1
4659234,36173,41139,Gaming,Channel_65,0
2193710,49602,18789,Education,Channel_88,0
3555184,218233,39651,Music,Channel_98,1
1010260,188415,27899,Education,Channel_17,0
790148,8049,15658,News,Channel_34,0
1516509,139280,38907,News,Channel_99,0
1554091,165436,14184,Gaming,Channel_36,0
3822301,246595,31747,Sports,Channel_13,1
2170068,265978,12965,Sports,Channel_59,0
3868239,3446,10493,News,Channel_89,0
1309166,93560,26178,Music,Channel_76,0
2870530,171939,33887,Sports,Channel_21,1
2096104,16067,2214,Music,Channel_65,0
3721922,1320,8000,Education,Channel_6,0
3933623,126923,8065,Music,Channel_11,0
1124270,244851,42871,Sports,Channel_80,1
2512019,254998,1085,Education,Channel_22,0
1331728,66023,49325,Education,Channel_11,1
1030242,139988,46332,Gaming,Channel_37,0
2168626,140950,3532,News,Channel_26,0
3709201,18556,17622,Music,Channel_57,0
351068,98822,4834,Sports,Channel_26,0
3425638,72865,20197,Music,Channel_21,0
2739384,33159,12008,Gaming,Channel_57,0
405911,198463,12962,Sports,Channel_26,0
2509164,154766,47229,Gaming,Channel_15,1
3320343,292012,47356,Sports,Channel_63,1
3644394,45340,8012,Sports,Channel_35,0
1738075,255062,20166,News,Channel_11,0
1170070,190286,18628,Gaming,Channel_73,0
4138075,287447,9849,Music,Channel_87,0
172277,135711,41372,Sports,Channel_68,0
4687270,5714,13767,Music,Channel_94,1
2394455,132858,15111,Music,Channel_92,0
1362212,188337,39989,News,Channel_89,0
1604344,48291,40582,Music,Channel_86,1
3274751,116982,44370,Music,Channel_89,0
2470491,113542,45052,Gaming,Channel_90,1
2923321,66790,48278,News,Channel_50,0
1382710,200287,33891,Music,Channel_29,1
2592822,244965,45289,Music,Channel_64,1
2058797,158359,21565,Music,Channel_41,1
802818,181688,35011,Sports,Channel_96,0
2219787,133015,2589,Gaming,Channel_26,1
2796766,164596,42738,News,Channel_28,0
4416239,253140,47398,Music,Channel_84,1
3200362,238418,44482,News,Channel_48,1
3102373,89903,9749,Sports,Channel_66,1
2801174,223689,22683,Sports,Channel_23,1
874420,30854,4501,Gaming,Channel_39,1
493503,802,23423,Sports,Channel_69,0
4413903,83197,19157,Music,Channel_21,1
2336071,42520,19169,Gaming,Channel_86,1
2566820,113114,23324,Music,Channel_49,1
2501511,204492,1706,Music,Channel_75,1
4079813,167872,28219,Gaming,Channel_94,0
3497716,260861,41334,Gaming,Channel_92,1
945461,65224,1612,Gaming,Channel_36,0
1468256,44880,16838,Music,Channel_81,0
4350025,259299,37065,Sports,Channel_85,1
4331972,48120,30427,Music,Channel_37,1
279518,136253,15546,News,Channel_100,0
3412647,140671,48735,Music,Channel_89,0
2706421,18087,9045,Gaming,Channel_88,0
1365359,246807,25299,Music,Channel_94,1
1163586,169309,1391,Music,Channel_42,1
4718776,271908,43347,Sports,Channel_62,1
407884,287842,41221,Education,Channel_99,0
4454325,269202,40776,Gaming,Channel_85,1
148032,284722,32667,Education,Channel_6,1
3289157,94459,15948,Sports,Channel_85,1
4653124,45227,25118,Music,Channel_8,1
1363516,179204,38193,Sports,Channel_69,0
2376100,164828,14157,Gaming,Channel_40,0
1719562,127883,17021,Music,Channel_10,0
2257356,287512,8356,Music,Channel_31,1
1330785,114074,35573,Music,Channel_30,0
4300376,273177,48215,Sports,Channel_51,1
2762642,95397,1223,Music,Channel_85,1
4284664,159838,36110,Music,Channel_36,1
3384737,185363,24626,Sports,Channel_61,0
4902366,86738,49640,Sports,Channel_27,1
693353,178341,30917,News,Channel_35,0
4882539,149921,21526,Gaming,Channel_60,0
4965948,289564,8856,Music,Channel_32,0
2759566,105706,38829,Gaming,Channel_90,0
2329033,273601,13532,Music,Channel_4,1
1156933,117964,20745,Sports,Channel_91,0
1491309,86579,20336,News,Channel_100,0
4402744,237973,30796,Education,Channel_27,0
3306107,206747,27167,News,Channel_47,0
195152,276061,880,Music,Channel_6,1
1929356,21647,16818,News,Channel_82,0
4798927,169278,38892,Sports,Channel_26,1
813744,226099,24488,Sports,Channel_24,0
3120812,228299,37952,Music,Channel_71,1
3213713,133671,18368,News,Channel_44,1
3801760,23570,29028,Music,Channel_14,0
976112,265188,13223,Gaming,Channel_13,0
4678482,131251,31395,News,Channel_26,0
4034123,92459,30261,Music,Channel_43,0
556839,3249,9984,Gaming,Channel_43,1
615101,3425,2798,News,Channel_66,0
450813,134566,7603,Sports,Channel_87,0
3847300,18235,46051,Music,Channel_28,0
1879266,80469,11704,News,Channel_1,0
552238,192186,46088,Sports,Channel_96,0
4612008,283090,34261,Education,Channel_12,1
3644488,39962,15707,Music,Channel_50,1
2082280,218481,18009,Music,Channel_53,0
1215,267534,18231,Education,Channel_60,1
4563051,181380,3246,Education,Channel_55,1
2896107,80831,29825,Music,Channel_35,0
3170562,147225,15925,Gaming,Channel_61,1
1018375,204031,1316,Music,Channel_26,1
